danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.156,0.0258,-18.942,0.044,0.981,0.112,0.262,0.0469,166.314,3G89P05PuaN8hJ7MaCgbSC,77720
0.747,0.643,-6.991,0.178,0.0756,0.00894,0.355,0.538,99.981,7dQFpbs34ufIEU745DVclf,147626
0.633,0.858,-7.42,0.0473,0.208,0.0112,0.0655,0.724,102.561,6Vz7vzOpCwKeSQlfViibuY,356520
0.605,0.464,-10.954,0.112,0.991,0.9,0.0818,0.941,83.725,0dnYw5ygLOOBO0RF9SVWsl,143080
0.198,0.0651,-21.076,0.0387,0.888,0.786,0.108,0.0587,69.88,5wMuoGtApuXOcooT3RZxb2,177307
0.0589,0.00743,-18.617,0.0556,0.862,0.926,0.121,0.0357,69.557,3jNSmIwnmHNj5LzoKi7gwB,1208806
0.452,0.475,-10.877,0.0888,0.918,0.169,0.11,0.088,132.013,3itB8GLm0yg8zGmuKosceu,276912
0.258,0.51,-10.753,0.0318,0.695,0.444,0.116,0.0725,128.4,1crlYnpgs3QwMDsHQyqI4U,133398
0.692,0.724,-5.487,0.106,0.0012,6.43e-05,0.244,0.293,126.023,42YK2C6gVonEJHpa7dGByb,220952
0.781,0.854,-4.118,0.0745,0.0263,0.000211,0.344,0.41,103.021,2RCZhvj9bhe4f14caGBsYu,160552
0.436,0.00164,-33.947,0.0954,0.943,0.864,0.0801,0.157,90.754,0Vxnof1DJlLfSRsa3kVBdz,192733
0.818,0.81,-6.603,0.134,0.153,0.000432,0.288,0.495,127.0,7cecQmUxf0aPFmkfpXTAEI,196627
0.849,0.875,-6.236,0.03,0.0947,0.0213,0.364,0.898,130.013,4IiKITgHYaHrF1zUlcTyVH,230933
