song_name,song_artist,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Anna Sun,WALK THE MOON,3e0yTP5trHBBVvV32jwXqF,0.472,0.844,-6.578,0.054,0.00173,0.0,0.24,0.34,140.034,321280
Shot At The Night,The Killers,2aZ2Co4NeQRsqWcU930zHT,0.51,0.802,-4.903,0.0561,0.0917,0.0136,0.109,0.24,185.927,242507
My Body,Young the Giant,1KDYN3odJHnj9pqGHN3FVs,0.488,0.909,-6.591,0.0929,0.0011,1.02e-05,0.456,0.643,129.774,244400
Cough Syrup,Young the Giant,1UqhkbzB1kuFwt2iy4h29Q,0.534,0.721,-7.307,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,249520
Alfie's Song (Not So Typical Love Song),Bleachers,0pIM7qcu5cOjqwFEFqbVn1,0.629,0.877,-5.902,0.0826,0.044,0.0,0.345,0.966,142.006,181093
Under Cover of Darkness,The Strokes,6u0x5ad9ewHvs3z6u9Oe3c,0.35,0.775,-3.364,0.054,0.00433,0.283,0.0676,0.588,199.866,235547
All My Friends Are Falling In Love,The Vaccines,0JAQUGJudVlhRoAqqhVoYX,0.514,0.877,-4.828,0.0427,0.00614,0.0,0.658,0.805,146.983,210161
Kill the Sun,Motherfolk,34uXlhi3eN9jpO95CgeV0o,0.499,0.786,-6.03,0.0574,0.0938,0.0,0.259,0.422,97.014,208773
Bear Claws,The Academic,2qu0mEZGymmE2LyJuz7Jrn,0.552,0.877,-1.879,0.0377,0.0142,0.0,0.108,0.628,97.056,214118
Heartbeat,The Fray,2atYprr9JsQaLynGhrWhld,0.458,0.821,-5.076,0.0334,0.000594,9.46e-05,0.161,0.323,144.46,220693
Suicide Saturday,Hippo Campus,4TwpDfuNjXMNCNBsOqG6Ju,0.443,0.716,-5.556,0.0331,0.0228,0.0,0.227,0.537,155.886,212885
Love By Mistake,Bad Suns,7BETIgVdIw1iP2FPvrpHY3,0.687,0.768,-5.236,0.0303,0.0249,2.28e-06,0.12,0.58,113.903,153227
Guys,The 1975,1qQJWohzIrKMNIz6pyyKYw,0.384,0.579,-8.216,0.0295,0.00297,0.000894,0.213,0.435,203.795,269929
If I Believe You,The 1975,1IwdvZ3djfD1SfhexKUmXk,0.682,0.316,-7.791,0.0369,0.738,0.00748,0.0986,0.329,129.851,380321
By Your Side,The 1975,6VKX7rGnHoHJ4bECP12OOG,0.626,0.315,-9.177,0.0638,0.801,0.0407,0.115,0.141,137.958,295152
Nana,The 1975,084LwoVbV9TMRUSZUIkPmV,0.678,0.296,-11.525,0.0299,0.797,0.00348,0.113,0.245,111.018,238296
Me & You Together Song,The 1975,4AQzk2yNWKs6sYhZi6NzVN,0.272,0.763,-5.861,0.0348,1.65e-06,0.00157,0.299,0.394,107.388,209501
Pressure,The 1975,6NbsHKXnmHwrR7iLwddyxg,0.485,0.848,-7.065,0.0678,0.0473,0.000113,0.0718,0.463,99.064,221392
Killer Whales,Smallpools,0qnOjNW04qpcgXqD9dwru2,0.416,0.849,-3.833,0.0503,0.000303,4.23e-05,0.185,0.677,144.844,222760
Hollywood,Cherry Pools,3jnesA6MHyaQDkEUoQuAEE,0.605,0.967,-2.78,0.0653,0.00135,2.79e-06,0.234,0.733,110.003,180600
Falling Down - Edit,This Wild Life,6jRNplNtd8xT0sc4iUJyW5,0.437,0.773,-4.095,0.0373,0.0356,1.64e-05,0.19,0.432,92.503,191861
Call the Night,Luna Bay,6yYVXKCihtqj3MMFBdHSou,0.349,0.784,-5.217,0.0466,0.0228,0.0,0.159,0.361,157.996,189130
Sweet Disaster,DREAMERS,7bEDDsy2LFC0KSqhZp5nPE,0.515,0.821,-2.333,0.0309,0.00794,0.0,0.0787,0.425,86.995,205173
Baby Blue,Grayscale,3W8kkKICWGoH413PLYUcGh,0.621,0.943,-4.591,0.144,0.0113,0.0,0.135,0.747,114.955,189520
Vowels (and the Importance of Being Me),HUNNY,2yfu1w0yFYHAHnr4p5JS7V,0.484,0.875,-5.237,0.0541,0.00154,9.64e-05,0.169,0.724,150.021,184436
Tonight You're Perfect,New Politics,3ym8RPF4EQPqtW0v8G44BT,0.583,0.719,-5.643,0.035,0.00184,0.0356,0.0919,0.299,123.999,202107
Pretty Way to Fight,Knox Hamilton,5v1HV2JJvqtQheo7xIpN1B,0.527,0.892,-4.784,0.0663,0.00778,0.0556,0.213,0.35,153.993,203667
loneliness for love,lovelytheband,5Kth6cQqMCY9HSo0GbhjUF,0.591,0.949,-4.625,0.0344,0.0126,7.3e-06,0.0568,0.733,133.032,237801
The Hurt Is Gone,Yellowcard,5dul1E2a6S0Qi68TEn6ONb,0.599,0.85,-5.363,0.0383,8.9e-05,0.0105,0.114,0.144,146.292,233470
15 Years,Vistas,5lmbiEhAum7m0lfijCdCYp,0.583,0.884,-4.965,0.041,0.00317,2.44e-06,0.0993,0.441,107.537,169202
All I Need,Cape Cub,4czpEXvi98cAW9Jktj3fg7,0.527,0.881,-6.227,0.0459,0.00841,0.00132,0.3,0.463,135.055,224918
Pearls,Mo Lowda & the Humble,7t91zpWtUO9xORfkwnKSQG,0.569,0.743,-6.947,0.0504,0.0492,0.00176,0.13,0.767,81.501,208402
Washed up Together,Knox Hamilton,5CjSxP1P03QSqFF6vZmRRg,0.325,0.919,-2.166,0.0997,0.0867,0.0,0.324,0.518,98.997,178013
Something Here,Day Wave,7hVJdledWUXvvHlw8SzXxM,0.432,0.901,-8.287,0.0322,0.00311,0.877,0.102,0.636,144.916,245387
Hold Me,Vistas,2fUCzJZaFY8UaScNV8EHi9,0.447,0.714,-3.66,0.0364,0.035,0.000201,0.317,0.657,96.464,186350
Selfish Jean,Travis,3t1DiLOBu12YdFjmg7M8hl,0.335,0.967,-4.398,0.103,0.000439,7.13e-06,0.217,0.382,182.919,240667
So Says I,The Shins,6WBNQSfB047hAZ7tusGhqB,0.462,0.754,-3.361,0.0459,0.00843,0.0,0.118,0.475,110.397,168533
Caring Is Creepy - 2021 Remaster,The Shins,1d1Uc9yNUMvUb0RbakGDt0,0.407,0.776,-6.184,0.0372,0.023,8.34e-06,0.188,0.508,95.075,199053
Tonight (I Wish I Was Your Boy),The 1975,7DmTaJoM7L020qm3egqNsM,0.478,0.456,-6.844,0.0529,0.122,1.98e-05,0.214,0.268,171.9,247265
Nothing Revealed / Everything Denied,The 1975,2M4iGyQTIJISEioeVz43vy,0.554,0.776,-7.607,0.0722,0.634,0.00277,0.115,0.324,169.052,218497
Roadkill,The 1975,2ymCaPd4ojF9H8hzIz2NJd,0.609,0.631,-7.115,0.0261,0.0105,0.0,0.452,0.594,134.969,175117
1922,Box the Oxford,4U4hey6H02kTMjVqw6dNh8,0.653,0.909,-5.539,0.041,0.028,2.85e-06,0.034,0.779,98.002,214382
Panic Like Tom,Riscas,4LAJkq2tarxNjo9GVoNDcX,0.577,0.726,-7.95,0.0264,3.33e-05,0.000429,0.339,0.427,127.995,225093
Good for You,Spacey Jane,50ODnqSpPJxnF7ECTdZJRy,0.436,0.896,-4.736,0.0384,5.54e-05,0.00995,0.165,0.933,174.962,174760
Splendidly,HARBOUR,6yaDP9MHkzTrgSPdk4eN6b,0.588,0.735,-5.027,0.0328,0.188,3.13e-06,0.114,0.706,106.053,200889
Glory,ROY JUNO,7B2qjYAWq1qFlEXGnu2SKW,0.578,0.663,-7.34,0.0406,0.0585,0.0,0.122,0.188,112.028,203665
Sign Language,Vistas,4dGIArV9R0rdrVNGePxNTR,0.361,0.897,-6.0,0.0624,0.00143,0.0106,0.211,0.373,171.976,263544
Love Me Like You,The Magic Numbers,2ijit5crURH5jhIc4YoKgA,0.493,0.693,-7.825,0.0344,0.000507,0.00277,0.134,0.642,151.877,257920
What Have You Got To Lose,The Magic Gang,4bkv6P3v8ZvyfdPLvtTo7H,0.7,0.713,-4.741,0.0483,0.00549,0.00526,0.112,0.425,121.95,231701
Otherside,Spyres,4hCdleTkpzQ0BD8X9Pzutm,0.424,0.899,-5.433,0.052,0.000106,0.000516,0.199,0.395,167.921,222000
Slippin',The Magic Gang,4QKSddGl9MHL7AF23s0fR1,0.571,0.663,-4.212,0.0312,0.0378,0.0,0.145,0.568,93.99,167440
Ultraviolet,The Amazons,6FvkQyoxJlHGnARCr4S02u,0.268,0.875,-4.777,0.0616,1.68e-05,0.000175,0.127,0.317,142.937,218893
There's A Reason Why (I Never Returned Your Calls),Blossoms,5pVbLYTdihSKd8Kylfhwa7,0.493,0.882,-5.37,0.046,0.0166,2.97e-06,0.188,0.685,123.985,222489
Tombstone,Ocean Alley,0E4ioSPXXQIy46ZcklqHpR,0.397,0.527,-9.625,0.0263,0.0503,0.008,0.12,0.796,169.015,241173
Capacity,Charly Bliss,1LzFQKwqIuXDyKd7epNuWF,0.641,0.668,-5.403,0.0275,0.0009,6.08e-06,0.125,0.747,110.003,221867
Dutch Courage,Pit Pony,6kQmrit1q7b5BR6CvxpO99,0.117,0.916,-3.281,0.0723,1.39e-05,0.0992,0.219,0.423,151.886,270205
Everything,Thyla,6SXnYD0f96UJAtLTRWwSbK,0.503,0.584,-10.464,0.0611,0.00166,0.00683,0.101,0.321,157.028,265000
New Direction,Sloan Peterson,4xkKgs8TBbOmjxNiJToXux,0.509,0.935,-5.26,0.0805,0.021,0.0741,0.133,0.823,165.003,149065
Win,Nasty Cherry,632CutbxIbe3zwr0Pg5oFK,0.778,0.552,-5.987,0.0367,0.00661,0.000607,0.0815,0.499,115.032,164203
Bet My Brains,Starcrawler,0TE3vZu7AZQKq5io7yMR07,0.547,0.875,-4.089,0.0435,0.000787,0.0169,0.203,0.581,123.928,233400
Teacher's Pet,Career Woman,7Am0ATYRzUjFwPfwuLnpgc,0.427,0.933,-4.202,0.0489,8.98e-06,0.024,0.169,0.381,150.1,236650
Athlete,Why Bonnie,51Ko4cd2fIrFIQjvkrevAX,0.539,0.578,-8.522,0.0278,0.0987,0.000923,0.28,0.353,102.03,191890
Riding Solo,Hinds,62uedzL6JkM5jix4FP1WbW,0.399,0.91,-5.285,0.0482,0.000125,0.204,0.196,0.537,175.978,216987
Feel the Same,Bully,2a5IHHhUeoLnmkLLUU1XCl,0.552,0.898,-5.593,0.0773,0.0736,0.000156,0.407,0.457,177.685,119453
It’s Your Mind,Pet Dress,7HSPcwVHo8C6Y9LkKmTZfD,0.502,0.738,-5.34,0.0311,0.00515,4.43e-06,0.374,0.681,127.922,181253
Take No Prisoners,Living Things,22z0cwmnE3wuSYQogNBF0z,0.403,0.972,-3.981,0.193,0.000862,0.0,0.0919,0.0762,150.029,207673
Big Win,Spare Parts For Broken Hearts,2jR7NL3VzaKWtmUi10SSTQ,0.491,0.71,-9.06,0.0307,0.000981,4.6e-05,0.228,0.418,122.003,205687
Monsoon Rock,Amyl and The Sniffers,6YCNsdjuWPMClhE5rrcVtS,0.37,0.938,-2.844,0.0906,0.000343,0.00337,0.383,0.709,151.135,145120
Fences,Destroy Boys,1xFzQ7lZeNZkaXeozVWb79,0.377,0.991,-1.205,0.0932,0.00081,4.84e-06,0.298,0.258,122.147,238040
Biohazard,Momma,1Dn8r3rLECHNSGCbajr9HX,0.565,0.768,-7.863,0.0584,0.0127,0.816,0.171,0.437,124.08,145920
Sweat Patch,Lauran Hibberd,6Qk4Z5yyI4CQe3k90mizqb,0.745,0.471,-6.455,0.0399,0.0848,0.000158,0.153,0.846,85.507,195864
Iron Lung,ARXX,1zMGIjKkWYgxXHhjCAKvDb,0.314,0.869,-4.881,0.15,0.00373,0.00722,0.375,0.516,158.495,181371
Gotta Get Away,Gymshorts,38Ixvq6Z78A33piDapwWZN,0.15,0.843,-8.369,0.0439,0.000127,0.502,0.665,0.729,180.034,145932
Marbles,Snarls,5ojNSrZr722qBzhBNUfIRT,0.381,0.436,-6.731,0.0329,0.0118,0.0,0.133,0.453,183.923,149077
More,Sorry,5VHyT3isQujkSFS2AFTOqX,0.533,0.768,-5.217,0.0589,0.00165,0.000627,0.29,0.653,121.738,142320
Tap the pack,Sløtface,0vhecg3AgdCo3EpFgsd3uf,0.401,0.822,-7.091,0.122,0.000147,0.0011,0.0713,0.674,174.966,146520
Womb,Cherry Glazerr,0X6BGRWlyT9BMVoANa4Jmn,0.471,0.547,-5.109,0.0256,0.0317,0.000785,0.237,0.237,79.994,238385
Grow into a Ghost,Swearin',6N9fpsLzS5isZUBzgwEQyQ,0.326,0.897,-6.622,0.0793,0.0093,0.288,0.115,0.401,164.741,191493
One Last Embrace,Eliza Shaddad,4W9SnvsaQ2DB85QoAdUpCO,0.495,0.754,-5.894,0.0385,0.00704,0.00248,0.137,0.38,147.957,220312
Loser,LOSER,2AetJQg1I7YTyVd7YckEOo,0.231,0.993,-5.54,0.132,0.0149,0.000704,0.34,0.151,165.763,151352
Saturn,Ghum,31FslokX6FqQWVHIaVy4hY,0.343,0.701,-5.365,0.0297,0.00225,0.00516,0.115,0.416,91.601,232485
Want What You Got,The Beaches,7wBWg3hTj2MUFe02GhMBkA,0.774,0.714,-5.009,0.0427,0.00388,0.000466,0.045,0.811,111.964,268053
Blue,Thyla,2Jtv7FYvZFQkz7GLJCIbTh,0.566,0.686,-8.101,0.0403,9.78e-05,3.62e-05,0.372,0.738,120.952,180224
NY Rip Off,BOYTOY,1prMHgHco3WHQ0FfpM1VU5,0.709,0.783,-7.073,0.0334,0.0533,0.00162,0.11,0.899,128.031,204406
Get Free,The Vines,1JcGNoiwifg0MdJMVgJQYx,0.502,0.978,-3.278,0.0649,0.000163,1.27e-06,0.287,0.603,138.811,126573
Look After You,The Fray,5l6hpyTGBK0LAAxgPnqTQL,0.447,0.592,-3.015,0.0319,0.0575,4.47e-06,0.13,0.283,78.039,266773
Beat Of My Drum,POWERS,1lvWhdFZyTkdnUBYpUE3e9,0.777,0.898,-2.483,0.0656,0.0661,4.09e-06,0.0926,0.928,120.027,206280
Into Your Arms,The Maine,3skPCcteHhoPV6GkzxVl2p,0.353,0.709,-3.455,0.0345,0.118,0.0,0.102,0.437,179.926,239227
Alaska,Little Hurt,0sSoNYwZLoE4gLAKIG4uYL,0.796,0.582,-3.319,0.146,0.132,0.0,0.093,0.915,139.997,188679
Crying out Loud,State Champs,3b5xqoWMD6W0oW814guCqs,0.644,0.522,-5.015,0.0332,0.738,0.0,0.102,0.594,147.092,223604
Back To You,Hardcastle,5lYekbAihuWdqoBTKDVxbo,0.518,0.519,-3.858,0.0274,0.123,8.24e-05,0.419,0.505,78.013,236652
Just Don't Let Go Just Don't,Hellogoodbye,5x8QqV3XYvLrphdiDd3QOs,0.619,0.785,-5.933,0.0312,0.000193,0.0313,0.0904,0.341,126.012,270507
Here (In Your Arms) - Radio Edit,Hellogoodbye,1K6VhaiVOv0I0uDawxyzO7,0.697,0.608,-6.809,0.036,0.2,0.00305,0.273,0.803,126.053,240547
Black Butterflies and Déjà Vu,The Maine,6QZ8h3RqIgTRTo3hfaqryx,0.452,0.945,-4.515,0.103,0.0373,4e-05,0.22,0.504,167.95,203058
Trampoline,The Unlikely Candidates,3geJxU83R4EzSjIymcXSt2,0.391,0.898,-2.953,0.076,0.0529,0.0,0.0621,0.638,179.936,210590
The Permanent Rain,The Dangerous Summer,4SJIVblEnmdhUHnCjanfsE,0.57,0.844,-4.797,0.0542,0.0486,0.0,0.0936,0.709,124.983,203560
where do you go,flor,4uMj5lh4vOqoP50l4efCss,0.469,0.854,-5.03,0.164,0.00463,0.0,0.344,0.559,186.061,207967
Mandolin Moon,Sister Hazel,6JpEt3AGt3q12kd2Dsf1xV,0.614,0.84,-5.123,0.0487,0.0578,0.0,0.108,0.817,130.147,214347
There She Goes,The La's,0SMkzFGJOBFDI9KfYD55L0,0.536,0.854,-6.907,0.0298,0.0129,0.743,0.156,0.905,122.733,162160
Feeling A Moment,Feeder,4nUrNul2oNVra6YAjigenk,0.261,0.66,-4.483,0.0394,0.0199,0.0127,0.266,0.198,166.68,248760
Only Wanna Be with You,Hootie & The Blowfish,1OFKUn2VLafrHj7ybnap0Q,0.49,0.873,-5.861,0.0355,0.107,5.19e-06,0.118,0.513,103.272,229587
Dakota,Stereophonics,3qaSqrrevBrb84xl5JlptU,0.506,0.93,-3.499,0.0675,0.129,0.00682,0.0931,0.305,146.994,297427
Hot Tonight,Tokyo Police Club,0JamyeOXBW8Jc4DaUftI0Z,0.584,0.863,-2.496,0.0256,0.00128,2.62e-06,0.136,0.83,106.047,185940
I Revolve (Around You),Neck Deep,79eew6jgEhqJ9GCxDBlyEm,0.542,0.841,-5.15,0.0347,0.000299,0.000403,0.564,0.331,102.048,218060
Barcelona Girl,Corella,6cwu0DQZkjyy88HvDfuUgQ,0.607,0.852,-5.362,0.0314,0.00225,0.00172,0.0575,0.715,149.948,204600
Sick Joke,Neck Deep,7shZE88Gj8XrpHvwtN0CEl,0.558,0.733,-4.495,0.0375,0.000792,1.49e-05,0.343,0.604,124.957,227520
Sonderland,Neck Deep,04XjMCR9EiZeKIrR0LZcjq,0.503,0.882,-4.768,0.0395,0.000324,0.000122,0.246,0.431,91.013,219063
Fall,Neck Deep,4SMRrkuRFwqociFBA2N122,0.444,0.889,-5.245,0.101,0.00761,2.86e-05,0.118,0.485,82.752,214923
Telling Stories,Neck Deep,2V79FEzhEyawL1xshT42B5,0.586,0.906,-5.088,0.0373,0.00227,0.0,0.301,0.512,106.002,199241
Quarry,Neck Deep,5GGb4QoAscKl4QSt1x1B8a,0.512,0.475,-10.884,0.0359,0.0208,8.28e-05,0.119,0.345,81.306,86374
What Took You So Long?,Neck Deep,3sAEhUESM8CNCszGIQVEqb,0.581,0.882,-4.358,0.0382,0.00215,1.84e-06,0.146,0.478,127.972,213270
Empty House,Neck Deep,79XPSIrAIDsneJNGLxIm8Y,0.576,0.769,-5.352,0.0451,0.0322,0.000245,0.16,0.408,102.055,214422
Little Dove,Neck Deep,0UQmlGUd4u1v9QxiiBbQtV,0.57,0.389,-9.353,0.0262,0.384,0.000132,0.0948,0.16,100.855,184490
Pushing Daisies,Neck Deep,3dh6GiMCvlXiKVRpK1bAzm,0.375,0.837,-4.527,0.0368,0.000107,0.032,0.175,0.273,149.967,223652
All That's Left Is Love,Angels & Airwaves,3QM7nsNFSFZUyyAvxULu0v,0.483,0.922,-4.489,0.0432,0.0167,0.000217,0.0893,0.434,100.056,244987
Melancholy Kaleidoscope,All Time Low,1VV9k9us3QnZvxYWhrL484,0.643,0.927,-2.82,0.0533,0.00193,0.0,0.103,0.682,102.037,174895
Eyes Closed,Bearings,5rS5ZUYY7rr3cZiP1Hwzaw,0.476,0.933,-3.872,0.0662,0.000371,0.0,0.253,0.623,162.083,201625
Losing My Mind,The Downtown Fiction,6ISBFZtIthTwTsd4eoYKaf,0.55,0.906,-3.803,0.0322,0.0092,2.66e-06,0.349,0.49,99.996,221715
A Long Time Ago In A Galaxy Called LA,The Red Jumpsuit Apparatus,5miZeAqW2OLH3iBIKiL9hQ,0.442,0.98,-1.761,0.0517,0.00668,0.000214,0.187,0.289,92.475,207000
Circles,Yours Truly,14mBmB265dJ0UHPLXbbM6v,0.511,0.917,-3.455,0.085,0.000137,0.0,0.107,0.699,166.047,170600
Kiss & Tell,Angels & Airwaves,2YZrjrLRMfGdyue73N6BLY,0.441,0.872,-4.163,0.0551,0.00365,0.0,0.0819,0.258,170.014,248166
Lavender Bones,Stand Atlantic,11RX9JI2RFo70n5XH8U3Mk,0.55,0.936,-2.881,0.0774,0.000208,2.6e-06,0.302,0.761,158.02,204253
Friday I'm In Love,The Cure,4QlzkaRHtU8gAdwqjWmO8n,0.526,0.763,-12.663,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,215160
Bradford Baby,Chocolate In Your Pocket,4DbrK5ETabZgaIXTG0dLG9,0.831,0.55,-9.154,0.215,0.831,0.0,0.0755,0.734,120.939,190435
Stuttering,The Friday Night Boys,3qYVWxnKN51r0mbQPuAp1v,0.608,0.952,-4.318,0.0859,0.00267,0.0,0.225,0.849,159.938,189467
King's Cup,WSTR,0L4XmXT82Di0SK6jWXAFVI,0.341,0.982,-2.68,0.132,7.62e-05,0.272,0.0802,0.577,165.065,175880
Saturday Sunday,Transit,1PeGLg3dkXpprFjAse4km0,0.54,0.93,-3.6,0.0455,0.00537,1.85e-05,0.0869,0.471,138.997,232747
Thnks fr th Mmrs,Fall Out Boy,3Zwu2K0Qa5sT6teCCHPShP,0.459,0.891,-5.057,0.0623,0.00511,0.0,0.106,0.588,154.837,203507
Start Somewhere,A Yawn Worth Yelling,3kSZhpgkYRJ6qZvvPxHHq4,0.74,0.685,-6.28,0.0332,0.0566,3.4e-05,0.295,0.602,122.487,244413
This Love,Maroon 5,6ECp64rv50XVz93WvxXMGF,0.712,0.862,-4.612,0.0378,0.0525,0.0,0.093,0.809,95.051,206200
Footprints,WSTR,2rarcQN6hD0xBrY0FoZgyL,0.479,0.976,-3.172,0.112,2.61e-05,0.846,0.0378,0.495,102.588,189218
Lonely Smiles,WSTR,6KEpLq9wlksQdd8eqUgyRq,0.455,0.96,-3.229,0.0889,1.06e-05,0.21,0.379,0.361,120.025,190394
Nail The Casket (Thanks For Nothing),WSTR,0Uto5QzlkwJ94lDqyXh7Xm,0.307,0.985,-3.569,0.131,2.86e-05,0.265,0.126,0.448,94.297,192417
Eastbound & Down,WSTR,4Jl3syKPuB2YFZZhsSeniv,0.31,0.983,-3.202,0.131,2.84e-05,8.3e-06,0.124,0.274,85.514,208180
The Last Ride,WSTR,6U3B76PsHVvIj2JfCvPsbf,0.175,0.968,-3.729,0.0979,4.48e-05,0.509,0.256,0.208,92.46,230950
Hightail,WSTR,6MQtRMHXdrjemsYwcVsHyM,0.262,0.988,-3.227,0.138,0.000227,0.0119,0.113,0.372,134.991,174775
Punchline,WSTR,4FFhk9ELMYOAATaZiBeVOP,0.47,0.922,-2.991,0.057,0.00023,0.00651,0.0775,0.334,100.054,209724
Change,Pale Waves,12RrfFKWOOzbhjt1LtQgxj,0.598,0.906,-3.435,0.0447,0.00931,3.95e-05,0.16,0.525,97.007,172280
Racing Towards a Red Light,Sleep On It,6c8FLQ3LGVN3eWCCRgKXQT,0.468,0.934,-5.704,0.0722,0.000287,0.0,0.136,0.703,156.028,178455
She Has No Time,Keane,2J6nVpYkMJI6KQcn11Lcjw,0.532,0.558,-8.844,0.0315,0.531,0.000476,0.0719,0.101,141.993,345920
Cold Cold Man,Saint Motel,6RKGBcDtgzXx21zUjpeu6F,0.613,0.661,-4.984,0.0263,0.00652,0.0,0.0976,0.509,110.978,230773
Throw Down Your Guns,Wild Belle,1uT1uVaWu3ND6m9yjRvQdq,0.692,0.824,-3.978,0.0509,0.0452,0.0,0.452,0.677,106.971,234054
Way down We Go,KALEO,7aUuoq4oMfLxaLa5GVUDHi,0.59,0.578,-5.798,0.0528,0.612,0.000162,0.0837,0.264,81.663,219560
Better Days,Robert DeLong,0fQn8sSv4DChhOBrA90Rvw,0.777,0.686,-6.573,0.145,0.0264,0.000359,0.07,0.573,125.868,247413
Crystals,Of Monsters and Men,5wU6jk9kxYzFGUpeE6T2Q5,0.581,0.747,-7.207,0.0303,0.00202,0.000449,0.109,0.325,132.195,243520
Leave A Trace,CHVRCHES,4u3PJM3cigxVXkHdxSc6Hz,0.663,0.729,-5.852,0.0624,0.0146,0.000154,0.141,0.216,100.002,237481
Would You Fight For My Love?,Jack White,5hSWVcAtSK8PUoLr8eomMG,0.512,0.558,-8.925,0.0652,0.448,0.02,0.105,0.511,119.518,247987
Lemon Eyes,Meg Myers,1bwMNFWG2NXOsSz5AgndIy,0.776,0.566,-7.561,0.0739,0.366,0.0,0.451,0.652,139.937,219827
Tessellate,alt-J,3HyOBhfDDsasSLwin3UgjF,0.702,0.607,-6.509,0.0405,0.364,0.0271,0.123,0.436,116.969,181400
Every Other Freckle,alt-J,2RPfWHYgsSz95jRp6H5tVg,0.53,0.706,-7.636,0.0782,0.614,0.0414,0.118,0.509,143.912,216004
Wolves (You Got Me),DREAMERS,2NrCdk8AjZdTC50O5Efa6C,0.492,0.98,-3.323,0.0564,0.0236,0.000666,0.326,0.466,144.057,222266
Adelaide,Meg Myers,0JEzP25OqBOWbm5U7pC9f2,0.559,0.84,-6.165,0.038,0.0648,0.0,0.0664,0.273,149.914,216404
I'm Good,The Mowgli's,5KQDGl3vAkNGyfvSbaW89E,0.612,0.921,-5.338,0.0705,0.0115,0.0,0.166,0.674,96.042,166893
Lampshades on Fire,Modest Mouse,5jJ69cMDMC0aeWPjZo6VP2,0.659,0.906,-3.906,0.0428,0.156,3.27e-06,0.105,0.792,94.997,187720
Mountain at My Gates,Foals,3f7OyfSoDbQC0LRDQiytPp,0.495,0.931,-5.336,0.0469,0.0025,0.0819,0.246,0.617,104.05,244293
Mardy Bum,Arctic Monkeys,2fyIS6GXMgUcSv4oejx63f,0.634,0.599,-5.447,0.0365,0.0288,0.0,0.197,0.312,112.215,175440
Hands Down,The Greeting Committee,0dqJjKKxuKD5Dt3QH2n4CG,0.426,0.634,-7.116,0.0341,0.404,0.00356,0.222,0.284,98.925,257693
Run or Hide,Run River North,4ezke2pNf7IrTzQ62DvuDA,0.527,0.914,-4.197,0.0432,0.0118,0.0,0.049,0.408,114.995,216360
Trip Switch,Nothing But Thieves,1uqU0nq6DCbJMktSlUvQV8,0.615,0.798,-4.163,0.0815,0.0188,0.0081,0.0995,0.753,88.465,181133
Kansas City,The New Basement Tapes,2JTBNz8VZx7i38pcPROWuz,0.54,0.62,-8.147,0.0415,0.115,0.0123,0.12,0.354,163.762,244427
Worry,Jack Garratt,5mLcaGVV89H58FWJ677E6K,0.585,0.491,-10.083,0.222,0.169,0.000317,0.5,0.343,90.196,242560
Kathleen,Catfish and the Bottlemen,1MHYAqWWdDRePmnqORynrq,0.489,0.892,-4.757,0.0786,0.000369,0.00293,0.411,0.598,137.93,160886
Falling Back,Vacation Manor,2oG6CtoUoaXQ4ycSEJGglJ,0.55,0.775,-5.019,0.0335,0.00762,0.0,0.076,0.569,147.969,250027
Roxanne,Chase Atlantic,6lhCEiMe9Ai2e3mcgVC4ig,0.437,0.792,-5.327,0.0446,0.00118,0.0,0.135,0.207,109.941,232048
Anchor Tattoo,Chase Atlantic,5jmF74F4nOSw4nwBDWZx3G,0.457,0.943,-5.358,0.0839,0.000536,0.0238,0.113,0.348,143.903,226752
Talk Slow,Chase Atlantic,4TzTYyz4IsZYMT0L2pE3ZM,0.379,0.841,-5.475,0.0671,0.00215,9.18e-05,0.0953,0.146,89.733,236965
OBSESSIVE,Chase Atlantic,7nXwHkKTVmxI3rzLnhEbRQ,0.607,0.926,-2.615,0.0331,0.00705,0.00109,0.132,0.497,108.0,231986
Paradise,Chase Atlantic,7DiL49IUNKaApx15sEiRgS,0.479,0.809,-5.168,0.043,0.0263,2.75e-06,0.12,0.254,104.023,256453
Moonlight,Chase Atlantic,1rWzYSHyZ5BiI4DnDRCwy7,0.439,0.587,-5.943,0.0402,0.00269,0.0,0.0977,0.128,134.785,252000
Vibes,Chase Atlantic,0AIRuNLJPz613ByB1k2W5o,0.494,0.88,-5.064,0.0545,0.0192,0.0,0.187,0.344,100.023,216217
You,Valley,1hqA8JizCxRFHrxqfehEVU,0.545,0.497,-9.724,0.0343,0.252,5.53e-05,0.111,0.384,98.082,212760
Follow My Feet,The Unlikely Candidates,1keSkRaOL77YjXkM4rJ6xX,0.462,0.832,-3.533,0.0431,0.000967,1.39e-06,0.22,0.581,114.999,158000
Somewhere Only We Know,Keane,1SKPmfSYaPsETbRHaiA18G,0.448,0.665,-4.203,0.026,0.06,2.55e-05,0.0828,0.304,172.004,237147
1 Last Cigarette,The Band CAMINO,1nonPxrZoz42XGsKtLo3mg,0.578,0.952,-3.622,0.0567,0.00566,0.000249,0.189,0.686,140.097,185832
